split,sample_id,speaker,text_chars,semantic_tokens,audio_frames,duration,semantic_audio_ratio,sequence_length
train,ulsan_022165,DKSR20001569_2,34,23,60,4.79,0.38333333333333336,83
train,ulsan_017542,DKSR20001287_2,20,15,36,2.86,0.4166666666666667,51
train,ulsan_023289,DKSR20000955_1,20,16,38,3.01,0.42105263157894735,54
train,ulsan_015466,DKSR20001160_2,14,11,50,3.93,0.22,61
train,ulsan_001623,DKSR20001131_1,19,14,39,3.08,0.358974358974359,53
train,ulsan_000074,DKSR20000953_2,24,16,49,3.87,0.32653061224489793,65
train,ulsan_016984,DKSR20001240_2,24,15,36,2.83,0.4166666666666667,51
train,ulsan_025338,DKSR20001156_1,11,6,25,1.96,0.24,31
train,ulsan_019635,DKSR20001508_1,29,18,49,3.91,0.3673469387755102,67
train,ulsan_000768,DKSR20000959_1,25,21,56,4.48,0.375,77
train,ulsan_013634,DKSR20001715_2,27,21,69,5.46,0.30434782608695654,90
train,ulsan_013236,DKSR20001677_1,4,3,17,1.31,0.17647058823529413,20
train,ulsan_008833,DKSR20001476_2,14,10,22,1.76,0.45454545454545453,32
train,ulsan_005511,DKSR20001278_2,37,26,72,5.73,0.3611111111111111,98
train,ulsan_003164,DKSR20001146_2,27,16,50,3.93,0.32,66
train,ulsan_013844,DKSR20001715_2,64,47,100,7.96,0.47,147
train,ulsan_021182,DKSR20001533_2,34,27,88,7.0,0.3068181818181818,115
train,ulsan_022088,DKSR20001569_1,23,17,39,3.07,0.4358974358974359,56
train,ulsan_007208,DKSR20001301_1,45,25,56,4.42,0.44642857142857145,81
train,ulsan_014342,DKSR20001032_1,28,17,48,3.8,0.3541666666666667,65
train,ulsan_027582,DKSR20001204_1,23,14,54,4.27,0.25925925925925924,68
train,ulsan_001589,DKSR20001131_2,25,14,44,3.51,0.3181818181818182,58
train,ulsan_018814,DKSR20001388_2,66,44,103,8.17,0.42718446601941745,147
train,ulsan_006399,DKSR20001285_1,54,41,63,5.01,0.6507936507936508,104
train,ulsan_023971,DKSR20000958_1,19,12,66,5.27,0.18181818181818182,78
train,ulsan_006605,DKSR20001286_2,25,21,49,3.9,0.42857142857142855,70
train,ulsan_005403,DKSR20001278_1,15,13,27,2.14,0.48148148148148145,40
train,ulsan_017676,DKSR20001288_1,19,15,33,2.57,0.45454545454545453,48
train,ulsan_016011,DKSR20001206_1,14,8,32,2.49,0.25,40
train,ulsan_020833,DKSR20001532_2,16,12,50,3.96,0.24,62
train,ulsan_017567,DKSR20001287_2,22,13,39,3.1,0.3333333333333333,52
train,ulsan_019330,DKSR20001507_1,25,18,48,3.79,0.375,66
train,ulsan_002277,DKSR20001144_2,38,23,51,4.03,0.45098039215686275,74
train,ulsan_024811,DKSR20000962_2,23,19,54,4.26,0.35185185185185186,73
train,ulsan_020995,DKSR20001532_1,7,5,21,1.68,0.23809523809523808,26
train,ulsan_023159,DKSR20000956_2,38,20,85,6.78,0.23529411764705882,105
train,ulsan_026500,DKSR20001158_2,9,6,30,2.36,0.2,36
train,ulsan_010817,DKSR20001608_2,20,13,44,3.47,0.29545454545454547,57
train,ulsan_005437,DKSR20001278_2,23,11,47,3.73,0.23404255319148937,58
train,ulsan_004811,DKSR20001168_2,2,2,29,2.26,0.06896551724137931,31
train,ulsan_019246,DKSR20001507_2,16,12,31,2.48,0.3870967741935484,43
train,ulsan_026488,DKSR20001158_2,15,7,31,2.47,0.22580645161290322,38
train,ulsan_003958,DKSR20001165_1,16,14,38,3.02,0.3684210526315789,52
train,ulsan_016680,DKSR20001208_2,33,21,67,5.3,0.31343283582089554,88
train,ulsan_007152,DKSR20001301_1,72,41,105,8.33,0.3904761904761905,146
train,ulsan_015607,DKSR20001160_2,8,5,19,1.49,0.2631578947368421,24
train,ulsan_008337,DKSR20001413_1,34,24,69,5.52,0.34782608695652173,93
train,ulsan_007649,DKSR20001351_1,46,32,76,6.08,0.42105263157894735,108
train,ulsan_006436,DKSR20001285_1,44,28,61,4.88,0.45901639344262296,89
train,ulsan_004011,DKSR20001165_2,32,25,59,4.67,0.423728813559322,84
train,ulsan_023454,DKSR20000955_2,12,8,24,1.88,0.3333333333333333,32
train,ulsan_014086,DKSR20001031_1,23,16,37,2.93,0.43243243243243246,53
train,ulsan_016608,DKSR20001208_2,8,6,42,3.34,0.14285714285714285,48
train,ulsan_014330,DKSR20001032_2,17,8,32,2.55,0.25,40
train,ulsan_016915,DKSR20001240_1,26,17,55,4.34,0.3090909090909091,72
train,ulsan_012492,DKSR20001649_1,20,13,40,3.19,0.325,53
train,ulsan_014371,DKSR20001032_1,34,22,49,3.85,0.4489795918367347,71
train,ulsan_026634,DKSR20000979_1,13,12,38,2.97,0.3157894736842105,50
train,ulsan_005565,DKSR20001278_1,40,24,86,6.87,0.27906976744186046,110
train,ulsan_023678,DKSR20000957_1,39,25,65,5.18,0.38461538461538464,90
train,ulsan_021705,DKSR20001568_1,35,26,49,3.86,0.5306122448979592,75
train,ulsan_017378,DKSR20001287_2,27,24,42,3.32,0.5714285714285714,66
train,ulsan_017166,DKSR20001241_1,27,15,52,4.14,0.28846153846153844,67
train,ulsan_020257,DKSR20001511_1,36,25,59,4.71,0.423728813559322,84
train,ulsan_018450,DKSR20001380_1,3,3,34,2.71,0.08823529411764706,37
train,ulsan_021464,DKSR20001537_1,34,23,88,6.97,0.26136363636363635,111
train,ulsan_020586,DKSR20001512_2,41,29,64,5.09,0.453125,93
train,ulsan_015313,DKSR20001159_2,35,23,50,3.97,0.46,73
train,ulsan_017992,DKSR20001336_2,40,23,68,5.44,0.3382352941176471,91
train,ulsan_020859,DKSR20001532_1,44,28,90,7.13,0.3111111111111111,118
train,ulsan_014657,DKSR20001033_2,30,19,41,3.26,0.4634146341463415,60
train,ulsan_019846,DKSR20001509_2,28,20,57,4.53,0.3508771929824561,77
train,ulsan_008069,DKSR20001353_2,55,33,83,6.59,0.39759036144578314,116
train,ulsan_010776,DKSR20001608_1,16,12,53,4.18,0.22641509433962265,65
train,ulsan_025713,DKSR20001157_1,13,8,26,2.08,0.3076923076923077,34
train,ulsan_001242,DKSR20001094_2,6,5,17,1.35,0.29411764705882354,22
train,ulsan_007356,DKSR20001348_2,27,21,75,5.97,0.28,96
train,ulsan_008545,DKSR20001475_1,5,4,25,2.0,0.16,29
train,ulsan_017899,DKSR20001288_1,15,9,24,1.87,0.375,33
train,ulsan_023272,DKSR20000955_2,14,10,30,2.34,0.3333333333333333,40
train,ulsan_006400,DKSR20001285_1,36,22,36,2.85,0.6111111111111112,58
train,ulsan_017286,DKSR20001241_2,14,9,31,2.41,0.2903225806451613,40
train,ulsan_015920,DKSR20001202_1,13,9,31,2.47,0.2903225806451613,40
train,ulsan_007177,DKSR20001301_1,19,13,31,2.48,0.41935483870967744,44
train,ulsan_015500,DKSR20001160_2,5,4,45,3.54,0.08888888888888889,49
train,ulsan_010586,DKSR20001594_2,25,17,42,3.3,0.40476190476190477,59
train,ulsan_020031,DKSR20001510_2,43,28,85,6.8,0.32941176470588235,113
train,ulsan_024601,DKSR20000962_2,27,21,74,5.92,0.28378378378378377,95
train,ulsan_008109,DKSR20001353_1,52,37,98,7.83,0.37755102040816324,135
train,ulsan_013645,DKSR20001715_2,24,17,47,3.71,0.3617021276595745,64
train,ulsan_015637,DKSR20001160_2,16,12,26,2.02,0.46153846153846156,38
train,ulsan_005065,DKSR20001169_1,6,5,21,1.66,0.23809523809523808,26
train,ulsan_001089,DKSR20000960_1,39,21,84,6.7,0.25,105
train,ulsan_012894,DKSR20001651_1,19,9,51,4.01,0.17647058823529413,60
train,ulsan_002713,DKSR20001145_2,44,28,70,5.53,0.4,98
train,ulsan_017234,DKSR20001241_1,16,11,30,2.35,0.36666666666666664,41
train,ulsan_010061,DKSR20001592_1,23,17,42,3.32,0.40476190476190477,59
train,ulsan_027488,DKSR20001204_2,34,25,62,4.92,0.4032258064516129,87
train,ulsan_004326,DKSR20001166_1,30,17,75,5.94,0.22666666666666666,92
train,ulsan_020973,DKSR20001532_2,46,32,91,7.26,0.3516483516483517,123
train,ulsan_017329,DKSR20001287_2,32,22,66,5.28,0.3333333333333333,88
train,ulsan_016060,DKSR20001206_2,30,21,72,5.73,0.2916666666666667,93
train,ulsan_011972,DKSR20001617_2,42,30,70,5.58,0.42857142857142855,100
train,ulsan_015345,DKSR20001159_1,12,7,36,2.84,0.19444444444444445,43
train,ulsan_004127,DKSR20001166_2,43,25,91,7.21,0.27472527472527475,116
train,ulsan_011051,DKSR20001609_2,23,15,38,2.99,0.39473684210526316,53
train,ulsan_025820,DKSR20001157_1,28,15,45,3.57,0.3333333333333333,60
train,ulsan_016473,DKSR20001207_2,46,25,69,5.47,0.36231884057971014,94
train,ulsan_002295,DKSR20001144_1,36,26,77,6.15,0.33766233766233766,103
train,ulsan_001376,DKSR20001094_2,16,12,35,2.75,0.34285714285714286,47
train,ulsan_027024,DKSR20001203_2,34,25,53,4.18,0.4716981132075472,78
train,ulsan_009642,DKSR20001536_2,18,15,32,2.51,0.46875,47
train,ulsan_019956,DKSR20001509_1,38,29,59,4.71,0.4915254237288136,88
train,ulsan_009536,DKSR20001535_2,12,8,47,3.71,0.1702127659574468,55
train,ulsan_009113,DKSR20001487_2,16,13,17,1.29,0.7647058823529411,30
train,ulsan_021930,DKSR20001568_1,16,12,44,3.46,0.2727272727272727,56
train,ulsan_026199,DKSR20000975_2,26,23,59,4.68,0.3898305084745763,82
train,ulsan_002685,DKSR20001145_1,36,27,56,4.4,0.48214285714285715,83
train,ulsan_027016,DKSR20001203_1,4,4,24,1.88,0.16666666666666666,28
train,ulsan_010585,DKSR20001594_2,26,18,46,3.61,0.391304347826087,64
train,ulsan_022066,DKSR20001569_1,23,16,50,3.97,0.32,66
train,ulsan_003247,DKSR20001146_2,41,24,51,4.07,0.47058823529411764,75
train,ulsan_019974,DKSR20001510_2,27,18,56,4.41,0.32142857142857145,74
train,ulsan_018966,DKSR20001491_1,35,23,50,3.98,0.46,73
train,ulsan_014980,DKSR20001033_1,8,4,26,2.02,0.15384615384615385,30
train,ulsan_020622,DKSR20001512_2,50,35,76,6.04,0.4605263157894737,111
train,ulsan_023591,DKSR20000955_1,17,11,29,2.31,0.3793103448275862,40
train,ulsan_009288,DKSR20001487_2,22,18,38,3.03,0.47368421052631576,56
train,ulsan_018262,DKSR20001380_2,16,11,37,2.89,0.2972972972972973,48
train,ulsan_016494,DKSR20001207_1,30,22,93,7.42,0.23655913978494625,115
train,ulsan_012435,DKSR20001649_2,25,17,72,5.72,0.2361111111111111,89
train,ulsan_024071,DKSR20000961_2,37,27,82,6.54,0.32926829268292684,109
train,ulsan_007803,DKSR20001352_2,55,35,94,7.45,0.3723404255319149,129
train,ulsan_014690,DKSR20001033_1,22,20,28,2.24,0.7142857142857143,48
train,ulsan_014950,DKSR20001033_2,27,18,32,2.56,0.5625,50
train,ulsan_004894,DKSR20001168_1,23,13,53,4.18,0.24528301886792453,66
train,ulsan_024636,DKSR20000962_1,30,16,63,5.01,0.25396825396825395,79
train,ulsan_000233,DKSR20000953_1,23,18,39,3.08,0.46153846153846156,57
train,ulsan_019748,DKSR20001509_1,15,11,45,3.53,0.24444444444444444,56
train,ulsan_022313,DKSR20001569_2,10,8,39,3.06,0.20512820512820512,47
train,ulsan_008023,DKSR20001353_2,68,44,99,7.89,0.4444444444444444,143
train,ulsan_016873,DKSR20001240_1,32,21,56,4.47,0.375,77
train,ulsan_025383,DKSR20001156_2,20,13,39,3.05,0.3333333333333333,52
train,ulsan_009715,DKSR20001536_1,34,27,42,3.31,0.6428571428571429,69
train,ulsan_025069,DKSR20000973_2,46,29,68,5.44,0.4264705882352941,97
train,ulsan_017484,DKSR20001287_2,10,5,20,1.57,0.25,25
train,ulsan_000666,DKSR20000954_2,31,20,49,3.88,0.40816326530612246,69
train,ulsan_023753,DKSR20000957_2,32,18,74,5.91,0.24324324324324326,92
train,ulsan_002395,DKSR20001144_2,11,7,24,1.91,0.2916666666666667,31
train,ulsan_010570,DKSR20001594_2,16,12,35,2.75,0.34285714285714286,47
train,ulsan_003637,DKSR20001149_1,58,35,88,7.01,0.3977272727272727,123
train,ulsan_026841,DKSR20000979_1,32,17,67,5.3,0.2537313432835821,84
train,ulsan_012649,DKSR20001649_2,5,4,44,3.51,0.09090909090909091,48
train,ulsan_021416,DKSR20001534_2,33,30,66,5.25,0.45454545454545453,96
train,ulsan_011886,DKSR20001617_1,27,15,63,5.0,0.23809523809523808,78
train,ulsan_012885,DKSR20001650_1,22,15,49,3.86,0.30612244897959184,64
train,ulsan_013169,DKSR20001677_2,6,5,17,1.36,0.29411764705882354,22
train,ulsan_027392,DKSR20001204_2,33,25,60,4.8,0.4166666666666667,85
train,ulsan_000016,DKSR20000953_1,6,4,17,1.32,0.23529411764705882,21
train,ulsan_014852,DKSR20001033_2,17,13,26,2.07,0.5,39
train,ulsan_000771,DKSR20000959_1,35,23,68,5.42,0.3382352941176471,91
train,ulsan_021786,DKSR20001568_1,10,9,27,2.15,0.3333333333333333,36
train,ulsan_005514,DKSR20001278_2,42,31,73,5.84,0.4246575342465753,104
train,ulsan_007336,DKSR20001301_1,47,32,73,5.77,0.4383561643835616,105
train,ulsan_000804,DKSR20000959_1,34,21,88,6.98,0.23863636363636365,109
train,ulsan_008484,DKSR20001475_2,40,25,44,3.45,0.5681818181818182,69
train,ulsan_017580,DKSR20001287_1,40,28,52,4.16,0.5384615384615384,80
train,ulsan_001959,DKSR20001132_2,22,12,31,2.41,0.3870967741935484,43
train,ulsan_004406,DKSR20001167_2,19,15,45,3.6,0.3333333333333333,60
train,ulsan_023193,DKSR20000956_1,49,35,83,6.58,0.42168674698795183,118
train,ulsan_002982,DKSR20001146_1,21,18,36,2.86,0.5,54
train,ulsan_009550,DKSR20001535_1,33,22,66,5.23,0.3333333333333333,88
train,ulsan_020638,DKSR20001512_2,34,25,60,4.73,0.4166666666666667,85
train,ulsan_018385,DKSR20001380_1,31,27,46,3.65,0.5869565217391305,73
train,ulsan_016265,DKSR20001207_2,42,27,65,5.15,0.4153846153846154,92
train,ulsan_016706,DKSR20001208_2,20,13,47,3.72,0.2765957446808511,60
train,ulsan_018672,DKSR20001387_1,62,44,110,8.8,0.4,154
train,ulsan_012139,DKSR20001617_2,30,21,54,4.26,0.3888888888888889,75
train,ulsan_015325,DKSR20001159_1,48,37,72,5.73,0.5138888888888888,109
train,ulsan_023672,DKSR20000957_1,27,20,88,7.02,0.22727272727272727,108
train,ulsan_027023,DKSR20001203_2,26,15,62,4.93,0.24193548387096775,77
train,ulsan_007095,DKSR20001300_1,17,12,26,2.07,0.46153846153846156,38
train,ulsan_002050,DKSR20001132_1,44,25,72,5.71,0.3472222222222222,97
train,ulsan_025561,DKSR20000974_2,36,23,62,4.94,0.3709677419354839,85
train,ulsan_000491,DKSR20000954_2,3,3,13,1.01,0.23076923076923078,16
train,ulsan_007877,DKSR20001352_1,36,26,76,6.08,0.34210526315789475,102
train,ulsan_007814,DKSR20001352_1,22,13,34,2.7,0.38235294117647056,47
train,ulsan_021941,DKSR20001568_2,16,9,29,2.29,0.3103448275862069,38
train,ulsan_019672,DKSR20001508_2,36,28,66,5.28,0.42424242424242425,94
train,ulsan_013377,DKSR20001677_2,18,10,31,2.41,0.3225806451612903,41
train,ulsan_021118,DKSR20001533_2,12,7,28,2.18,0.25,35
train,ulsan_015158,DKSR20001159_1,16,16,37,2.93,0.43243243243243246,53
train,ulsan_010446,DKSR20001593_1,21,13,42,3.35,0.30952380952380953,55
train,ulsan_011158,DKSR20001609_1,10,6,28,2.24,0.21428571428571427,34
train,ulsan_008021,DKSR20001353_2,39,25,65,5.13,0.38461538461538464,90
train,ulsan_023436,DKSR20000955_1,44,25,67,5.32,0.373134328358209,92
train,ulsan_012443,DKSR20001649_1,40,25,75,5.99,0.3333333333333333,100
train,ulsan_024791,DKSR20000962_2,24,16,78,6.23,0.20512820512820512,94
train,ulsan_012187,DKSR20001618_1,9,7,23,1.84,0.30434782608695654,30
train,ulsan_008269,DKSR20001413_2,34,24,45,3.59,0.5333333333333333,69
train,ulsan_014848,DKSR20001033_1,10,9,25,1.94,0.36,34
train,ulsan_013912,DKSR20001031_1,15,9,27,2.14,0.3333333333333333,36
train,ulsan_020212,DKSR20001510_2,46,35,64,5.1,0.546875,99
train,ulsan_022109,DKSR20001569_2,10,8,28,2.23,0.2857142857142857,36
train,ulsan_011718,DKSR20001611_1,29,18,59,4.71,0.3050847457627119,77
train,ulsan_019193,DKSR20001507_1,17,10,37,2.92,0.2702702702702703,47
train,ulsan_015908,DKSR20001202_2,38,27,68,5.4,0.39705882352941174,95
train,ulsan_027256,DKSR20000980_1,37,22,67,5.31,0.3283582089552239,89
train,ulsan_023502,DKSR20000955_2,14,11,22,1.74,0.5,33
train,ulsan_023841,DKSR20000958_1,25,18,38,2.98,0.47368421052631576,56
train,ulsan_007771,DKSR20001352_1,20,13,31,2.44,0.41935483870967744,44
train,ulsan_006107,DKSR20001284_2,32,22,51,4.04,0.43137254901960786,73
train,ulsan_009467,DKSR20001535_1,31,24,59,4.72,0.4067796610169492,83
train,ulsan_013023,DKSR20001651_1,39,27,71,5.68,0.38028169014084506,98
train,ulsan_027097,DKSR20001203_1,26,15,44,3.49,0.3409090909090909,59
train,ulsan_026096,DKSR20000975_1,41,28,76,6.05,0.3684210526315789,104
train,ulsan_007220,DKSR20001301_1,20,14,34,2.65,0.4117647058823529,48
train,ulsan_011186,DKSR20001609_1,4,2,27,2.12,0.07407407407407407,29
train,ulsan_014095,DKSR20001031_1,22,15,35,2.8,0.42857142857142855,50
train,ulsan_020750,DKSR20001512_2,30,19,50,4.0,0.38,69
train,ulsan_026012,DKSR20001157_1,27,15,39,3.08,0.38461538461538464,54
train,ulsan_020017,DKSR20001510_1,2,2,33,2.61,0.06060606060606061,35
train,ulsan_008214,DKSR20001413_2,46,35,69,5.51,0.5072463768115942,104
train,ulsan_015877,DKSR20001202_1,25,19,42,3.31,0.4523809523809524,61
train,ulsan_019793,DKSR20001509_1,16,10,52,4.14,0.19230769230769232,62
train,ulsan_024206,DKSR20000961_2,22,16,63,5.04,0.25396825396825395,79
train,ulsan_024491,DKSR20000963_1,21,16,53,4.18,0.3018867924528302,69
train,ulsan_014374,DKSR20001032_1,12,10,25,1.94,0.4,35
train,ulsan_024451,DKSR20000963_1,52,36,76,6.04,0.47368421052631576,112
train,ulsan_009449,DKSR20001535_2,32,23,54,4.27,0.42592592592592593,77
train,ulsan_018783,DKSR20001388_2,54,33,101,8.07,0.32673267326732675,134
train,ulsan_003180,DKSR20001146_1,8,5,21,1.63,0.23809523809523808,26
train,ulsan_010572,DKSR20001594_2,44,30,59,4.7,0.5084745762711864,89
train,ulsan_004484,DKSR20001167_1,32,24,56,4.48,0.42857142857142855,80
train,ulsan_019942,DKSR20001509_1,32,24,54,4.3,0.4444444444444444,78
train,ulsan_000656,DKSR20000954_2,3,2,15,1.2,0.13333333333333333,17
train,ulsan_008379,DKSR20001413_1,32,21,80,6.38,0.2625,101
train,ulsan_025555,DKSR20000974_2,23,15,57,4.5,0.2631578947368421,72
train,ulsan_024832,DKSR20000973_2,32,22,67,5.36,0.3283582089552239,89
train,ulsan_019118,DKSR20001491_1,26,18,51,4.07,0.35294117647058826,69
train,ulsan_005381,DKSR20001278_1,25,21,55,4.35,0.38181818181818183,76
train,ulsan_024570,DKSR20000962_1,18,13,46,3.61,0.2826086956521739,59
train,ulsan_003394,DKSR20001147_1,23,14,36,2.82,0.3888888888888889,50
train,ulsan_011098,DKSR20001609_2,11,7,27,2.1,0.25925925925925924,34
train,ulsan_013864,DKSR20001031_2,11,9,25,1.95,0.36,34
train,ulsan_004764,DKSR20001168_2,8,6,24,1.89,0.25,30
train,ulsan_026911,DKSR20001203_2,14,13,61,4.85,0.21311475409836064,74
train,ulsan_015379,DKSR20001160_2,15,9,26,2.04,0.34615384615384615,35
train,ulsan_009458,DKSR20001535_2,10,8,25,1.97,0.32,33
train,ulsan_015836,DKSR20001202_2,24,16,43,3.41,0.37209302325581395,59
train,ulsan_014053,DKSR20001031_2,34,29,42,3.31,0.6904761904761905,71
train,ulsan_026201,DKSR20000975_2,33,28,59,4.65,0.4745762711864407,87
train,ulsan_004055,DKSR20001165_1,12,9,23,1.82,0.391304347826087,32
train,ulsan_003066,DKSR20001146_1,10,6,39,3.07,0.15384615384615385,45
train,ulsan_004205,DKSR20001166_2,17,8,24,1.91,0.3333333333333333,32
train,ulsan_011215,DKSR20001609_1,34,24,69,5.47,0.34782608695652173,93
train,ulsan_014303,DKSR20001032_1,21,14,50,3.94,0.28,64
train,ulsan_007064,DKSR20001300_1,9,5,17,1.34,0.29411764705882354,22
train,ulsan_008917,DKSR20001476_1,45,24,65,5.15,0.36923076923076925,89
train,ulsan_024686,DKSR20000962_2,18,15,53,4.2,0.2830188679245283,68
train,ulsan_025107,DKSR20000973_2,48,26,86,6.82,0.3023255813953488,112
train,ulsan_020236,DKSR20001510_1,44,28,63,5.02,0.4444444444444444,91
train,ulsan_009194,DKSR20001487_1,50,37,70,5.53,0.5285714285714286,107
train,ulsan_000646,DKSR20000954_2,18,11,33,2.6,0.3333333333333333,44
train,ulsan_000723,DKSR20000954_2,22,15,33,2.59,0.45454545454545453,48
train,ulsan_019283,DKSR20001507_2,50,32,80,6.39,0.4,112
train,ulsan_013182,DKSR20001677_2,35,22,64,5.1,0.34375,86
train,ulsan_002832,DKSR20001145_1,54,38,78,6.19,0.48717948717948717,116
train,ulsan_013855,DKSR20001031_1,25,21,44,3.46,0.4772727272727273,65
train,ulsan_007875,DKSR20001352_1,11,5,27,2.1,0.18518518518518517,32
train,ulsan_024649,DKSR20000962_2,29,19,52,4.16,0.36538461538461536,71
train,ulsan_007446,DKSR20001348_2,24,15,52,4.16,0.28846153846153844,67
train,ulsan_010066,DKSR20001592_2,37,22,54,4.32,0.4074074074074074,76
train,ulsan_010595,DKSR20001594_1,32,27,54,4.27,0.5,81
train,ulsan_026528,DKSR20001158_2,38,25,69,5.52,0.36231884057971014,94
train,ulsan_013444,DKSR20001677_1,20,15,30,2.36,0.5,45
train,ulsan_024435,DKSR20000963_1,24,18,51,4.07,0.35294117647058826,69
train,ulsan_023088,DKSR20000956_2,21,18,57,4.54,0.3157894736842105,75
train,ulsan_001648,DKSR20001131_1,55,36,80,6.38,0.45,116
train,ulsan_010068,DKSR20001592_2,45,32,75,5.99,0.4266666666666667,107
train,ulsan_010041,DKSR20001592_2,25,18,41,3.27,0.43902439024390244,59
train,ulsan_015409,DKSR20001160_1,14,10,44,3.51,0.22727272727272727,54
train,ulsan_026632,DKSR20000979_1,27,15,59,4.65,0.2542372881355932,74
train,ulsan_023693,DKSR20000957_2,46,37,88,7.0,0.42045454545454547,125
train,ulsan_004128,DKSR20001166_2,12,8,36,2.85,0.2222222222222222,44
train,ulsan_006956,DKSR20001300_1,21,13,33,2.61,0.3939393939393939,46
train,ulsan_000841,DKSR20000959_2,48,34,88,7.03,0.38636363636363635,122
train,ulsan_007302,DKSR20001301_1,25,16,33,2.6,0.48484848484848486,49
train,ulsan_007943,DKSR20001352_2,39,32,79,6.3,0.4050632911392405,111
train,ulsan_006890,DKSR20001300_2,25,19,47,3.72,0.40425531914893614,66
train,ulsan_020497,DKSR20001511_1,33,20,58,4.64,0.3448275862068966,78
train,ulsan_015785,DKSR20001202_1,25,14,50,3.93,0.28,64
train,ulsan_004775,DKSR20001168_2,28,22,46,3.66,0.4782608695652174,68
train,ulsan_021116,DKSR20001533_2,18,12,44,3.48,0.2727272727272727,56
train,ulsan_004540,DKSR20001167_2,50,28,64,5.08,0.4375,92
train,ulsan_012265,DKSR20001618_2,35,20,57,4.54,0.3508771929824561,77
train,ulsan_012643,DKSR20001649_2,25,18,61,4.84,0.29508196721311475,79
train,ulsan_012884,DKSR20001650_1,34,22,55,4.39,0.4,77
train,ulsan_011955,DKSR20001617_1,30,19,56,4.46,0.3392857142857143,75
train,ulsan_021447,DKSR20001537_2,50,36,77,6.12,0.4675324675324675,113
train,ulsan_006577,DKSR20001286_1,33,24,72,5.71,0.3333333333333333,96
train,ulsan_011606,DKSR20001610_1,15,12,32,2.53,0.375,44
train,ulsan_012854,DKSR20001650_1,30,20,49,3.85,0.40816326530612246,69
train,ulsan_018551,DKSR20001386_2,48,31,93,7.44,0.3333333333333333,124
train,ulsan_003348,DKSR20001147_2,22,15,46,3.68,0.32608695652173914,61
train,ulsan_016010,DKSR20001206_1,41,25,62,4.96,0.4032258064516129,87
train,ulsan_004882,DKSR20001168_2,7,6,38,3.02,0.15789473684210525,44
train,ulsan_011916,DKSR20001617_2,21,15,32,2.55,0.46875,47
train,ulsan_018980,DKSR20001491_1,9,4,27,2.13,0.14814814814814814,31
train,ulsan_023763,DKSR20000957_2,40,23,88,7.01,0.26136363636363635,111
train,ulsan_020525,DKSR20001512_1,24,15,39,3.12,0.38461538461538464,54
train,ulsan_008487,DKSR20001475_2,33,22,53,4.17,0.41509433962264153,75
train,ulsan_025400,DKSR20001156_1,41,26,70,5.54,0.37142857142857144,96
train,ulsan_015593,DKSR20001160_2,44,29,63,4.97,0.4603174603174603,92
train,ulsan_003314,DKSR20001147_2,12,7,63,5.0,0.1111111111111111,70
