split,id,speaker,text_chars,duration,rms,silence_fraction,clip_fraction
train,ulsan_006502,DKSR20001285_2,27,3.46,0.13368080454195808,0.2630539499036609,0.0
train,ulsan_020139,DKSR20001510_1,22,5.47,0.0964675669336198,0.24541438147471054,0.0
train,ulsan_016463,DKSR20001207_2,23,3.81,0.19482729636617388,0.20422134733158356,0.0
train,ulsan_018999,DKSR20001491_1,2,3.19,0.12657025626797624,0.6833594566353187,0.0
train,ulsan_005602,DKSR20001278_2,14,2.37,0.24211344756249367,0.18194444444444444,0.0
train,ulsan_003989,DKSR20001165_2,36,5.77,0.13336712857067023,0.2620161756210283,0.0
train,ulsan_002835,DKSR20001145_1,24,2.78,0.10677776076575343,0.2588279376498801,0.0
train,ulsan_023257,DKSR20000955_1,19,6.45,0.14239975839848862,0.3702131782945736,0.0
train,ulsan_017560,DKSR20001287_1,17,1.89,0.15776816102764768,0.21765873015873016,0.0
train,ulsan_021134,DKSR20001533_2,32,6.76,0.08901225609603891,0.36371425049309664,0.0
train,ulsan_001845,DKSR20001132_2,18,2.21,0.14148758520654164,0.2674396681749623,0.0
train,ulsan_006747,DKSR20001286_1,61,6.99,0.07246618885118522,0.4116654744873629,0.0
train,ulsan_011015,DKSR20001608_1,5,3.09,0.13942699584382456,0.6103155339805825,0.0
train,ulsan_017449,DKSR20001287_2,22,2.73,0.14294202652220941,0.24584859584859584,0.0
train,ulsan_002170,DKSR20001144_1,7,1.02,0.1460493785760808,0.39477124183006534,0.0
train,ulsan_007479,DKSR20001348_1,33,5.87,0.11768555712900773,0.4877555366269165,0.0
train,ulsan_024411,DKSR20000963_1,65,7.56,0.1291288816193188,0.20251873897707232,0.0
train,ulsan_003623,DKSR20001149_1,43,6.11,0.12335199392252352,0.29703355155482813,0.0
train,ulsan_002176,DKSR20001144_1,5,1.79,0.11546929628679949,0.6955074487895717,0.0
train,ulsan_017368,DKSR20001287_1,11,3.45,0.09878351698972757,0.6443961352657005,0.0
train,ulsan_008718,DKSR20001475_1,13,2.14,0.18744972464139345,0.21933411214953272,0.0
train,ulsan_019749,DKSR20001509_1,19,4.3,0.10939990428207107,0.19272286821705426,0.0
train,ulsan_011269,DKSR20001609_2,14,3.64,0.1759247669427148,0.3853250915750916,0.0
train,ulsan_024453,DKSR20000963_1,34,5.09,0.1462509489588686,0.34016044531761624,0.0
train,ulsan_016332,DKSR20001207_2,24,5.16,0.17590956098051688,0.16271802325581394,0.0
train,ulsan_000792,DKSR20000959_1,39,6.49,0.17209146179616128,0.1762326656394453,0.0
train,ulsan_026361,DKSR20001158_2,12,2.89,0.15422085427080565,0.3838091118800461,0.0
train,ulsan_009010,DKSR20001476_2,43,5.29,0.10761245463448012,0.2580103969754253,0.0
train,ulsan_018505,DKSR20001386_2,80,15.32,0.1250593836802887,0.22610150130548304,0.0
train,ulsan_002360,DKSR20001144_2,27,3.58,0.11677788981350107,0.25927607076350095,0.0
train,ulsan_011934,DKSR20001617_2,16,2.21,0.1160261645590767,0.21285822021116138,0.0
train,ulsan_020201,DKSR20001510_2,39,5.72,0.11968069428269178,0.3058857808857809,0.0
train,ulsan_011546,DKSR20001610_1,29,3.78,0.12337926248533106,0.35205026455026456,0.0
train,ulsan_008937,DKSR20001476_2,42,5.86,0.1489357448758195,0.2739547781569966,0.0
train,ulsan_027379,DKSR20000980_2,19,2.88,0.16873295291869367,0.29172453703703705,0.0
train,ulsan_004536,DKSR20001167_2,16,2.08,0.10951852630560714,0.22548076923076923,0.0
train,ulsan_022779,DKSR20001571_2,13,2.87,0.1860933345564017,0.29924506387921024,0.0
train,ulsan_006462,DKSR20001285_1,16,1.89,0.07373509159470724,0.40399029982363316,0.0
train,ulsan_018481,DKSR20001380_1,15,2.63,0.12117754661980881,0.4125316856780735,0.0
train,ulsan_022992,DKSR20001571_2,43,5.32,0.1542812297712672,0.18428101503759398,0.0
train,ulsan_006086,DKSR20001284_2,39,4.57,0.1643482903141672,0.15330051057622174,0.0
train,ulsan_000940,DKSR20000959_1,38,4.85,0.14256580241443573,0.26666666666666666,0.0
train,ulsan_021452,DKSR20001537_2,15,3.39,0.11782440998468462,0.16058259587020648,0.0
train,ulsan_022036,DKSR20001569_1,32,4.24,0.13634602263254547,0.11269654088050314,0.0
train,ulsan_000205,DKSR20000953_1,16,2.02,0.2009496420061006,0.18166254125412543,0.0
train,ulsan_020438,DKSR20001511_2,30,5.67,0.14967678147904104,0.4028145208700764,0.0
train,ulsan_018298,DKSR20001380_1,17,2.12,0.14080481006688117,0.19467374213836477,0.0
train,ulsan_019985,DKSR20001510_2,23,5.28,0.08288032964683538,0.40071022727272726,0.0
train,ulsan_018085,DKSR20001336_1,35,3.57,0.18212519693725193,0.2334267040149393,0.0
train,ulsan_024003,DKSR20000958_2,18,3.52,0.11832443348339344,0.5697916666666667,0.0
train,ulsan_022796,DKSR20001571_1,21,3.53,0.15232750755870958,0.12922568460812087,0.0
train,ulsan_020288,DKSR20001511_1,25,4.05,0.14191367862443585,0.2088991769547325,0.0
train,ulsan_000285,DKSR20000953_1,3,1.41,0.17615587087752174,0.22118794326241134,0.0
train,ulsan_022195,DKSR20001569_2,15,1.9,0.11899855255626098,0.15657894736842104,0.0
train,ulsan_013677,DKSR20001715_1,18,1.69,0.22557833030926305,0.20544871794871794,0.0
train,ulsan_000057,DKSR20000953_2,36,5.58,0.17210536498115966,0.17369324970131422,0.0
train,ulsan_001830,DKSR20001132_2,22,3.45,0.10898850561886488,0.37222222222222223,0.0
train,ulsan_003419,DKSR20001147_2,4,1.39,0.13757115759473587,0.37140287769784175,0.0
train,ulsan_019950,DKSR20001509_1,28,3.65,0.1471490834704031,0.24858447488584476,0.0
train,ulsan_018937,DKSR20001491_2,35,4.24,0.13817882157315803,0.33335298742138364,0.0
train,ulsan_004131,DKSR20001166_2,50,6.49,0.1591720007614419,0.22928864920390343,0.0
train,ulsan_008449,DKSR20001475_1,8,1.44,0.22637824966510084,0.26875,0.0
train,ulsan_014604,DKSR20001032_1,11,2.08,0.1640428801641925,0.22061298076923078,0.0
train,ulsan_001117,DKSR20000960_2,17,2.23,0.16249513893431503,0.37684977578475337,0.0
train,ulsan_005674,DKSR20001280_1,50,5.64,0.1422444165657607,0.1578088061465721,0.0
train,ulsan_008862,DKSR20001476_1,3,1.24,0.20621905261470289,0.315255376344086,0.0
train,ulsan_015737,DKSR20001202_1,8,2.6,0.13817877497008255,0.4317948717948718,0.0
train,ulsan_000560,DKSR20000954_2,22,2.63,0.16592507751080177,0.19621356147021546,0.0
train,ulsan_011382,DKSR20001610_1,19,3.01,0.12796427322537526,0.33223975636766334,0.0
train,ulsan_001858,DKSR20001132_1,20,3.45,0.15321626787740658,0.2597705314009662,0.0
train,ulsan_004615,DKSR20001167_1,36,3.88,0.13883824077779075,0.2728307560137457,0.0
train,ulsan_004668,DKSR20001168_2,2,1.48,0.14698131345533044,0.34980292792792794,0.0
train,ulsan_025862,DKSR20001157_2,54,5.95,0.13757961087542117,0.24813725490196079,0.0
train,ulsan_010833,DKSR20001608_2,30,4.07,0.12840494320275475,0.5150389025389025,0.0
train,ulsan_006872,DKSR20001286_1,23,5.57,0.1558405056435888,0.604645421903052,0.0
train,ulsan_011267,DKSR20001609_2,10,1.56,0.13791465425138674,0.3529647435897436,0.0
train,ulsan_010098,DKSR20001592_2,42,4.72,0.11295210931453088,0.2483050847457627,0.0
train,ulsan_002065,DKSR20001132_2,16,2.13,0.10109154415036091,0.313810641627543,0.0
train,ulsan_016901,DKSR20001240_2,37,4.72,0.041968587043387545,0.3958333333333333,0.0
train,ulsan_016393,DKSR20001207_2,6,2.14,0.29527874747756794,0.16553738317757008,0.0
train,ulsan_007186,DKSR20001301_2,40,4.75,0.2005722962308741,0.14825438596491228,0.0
train,ulsan_000901,DKSR20000959_1,36,3.57,0.13480416190148276,0.26693510737628384,0.0
train,ulsan_001288,DKSR20001094_1,19,3.28,0.20417976312196373,0.14500762195121952,0.0
train,ulsan_018691,DKSR20001387_2,38,7.7,0.1924253846503207,0.30952380952380953,0.0
train,ulsan_006518,DKSR20001285_2,29,3.48,0.13934414602407127,0.32351532567049807,0.0
train,ulsan_027334,DKSR20000980_1,36,6.07,0.20178974718295925,0.23428747940691927,0.0
train,ulsan_000188,DKSR20000953_1,16,2.38,0.1804942998541824,0.3191176470588235,0.0
train,ulsan_001567,DKSR20001131_2,26,2.7900833333333335,0.1460530448374635,0.2874914130402318,0.0
train,ulsan_007942,DKSR20001352_2,64,9.49,0.16166444768734467,0.28749121882683526,0.0
train,ulsan_006274,DKSR20001285_1,11,1.87,0.23377841268492636,0.1714795008912656,0.0
train,ulsan_010013,DKSR20001592_1,38,4.94,0.14297892615654967,0.3147351551956815,0.0
train,ulsan_000536,DKSR20000954_2,24,2.99,0.05136140162429207,0.40132385730211817,0.0
train,ulsan_013017,DKSR20001651_2,29,3.69,0.14360545357595436,0.3039182475158085,0.0
train,ulsan_000034,DKSR20000953_1,33,4.02,0.2195912172050744,0.1902363184079602,0.0
train,ulsan_024276,DKSR20000963_2,11,3.86,0.17513520049424558,0.45814982728842835,0.0
train,ulsan_008453,DKSR20001475_1,39,6.39,0.10122626181462441,0.38617631716223266,0.0
train,ulsan_023923,DKSR20000958_2,26,5.41,0.13668435026747786,0.3373613678373383,0.0
train,ulsan_009759,DKSR20001536_1,23,2.66,0.1896459255588191,0.15424498746867168,0.0
train,ulsan_014828,DKSR20001033_1,16,2.99,0.12987612849579044,0.34177814938684503,0.0
train,ulsan_011026,DKSR20001608_1,15,2.73,0.12310374661431714,0.4414224664224664,0.0
train,ulsan_020355,DKSR20001511_2,20,3.99,0.15851068904748042,0.3049394319131161,0.0
train,ulsan_027317,DKSR20000980_2,31,3.06,0.11093870731169687,0.3677696078431373,0.0
train,ulsan_004089,DKSR20001165_1,17,3.04,0.14176933341805312,0.31030701754385964,0.0
train,ulsan_011514,DKSR20001610_1,26,5.69,0.11602470944548535,0.36909050966608087,0.0
train,ulsan_000623,DKSR20000954_1,8,1.64,0.2059389837732022,0.29789126016260165,0.0
train,ulsan_018816,DKSR20001388_2,65,8.12,0.12804360688991595,0.2564295977011494,0.0
train,ulsan_011757,DKSR20001611_1,20,2.71,0.09651249282802357,0.3540590405904059,0.0
train,ulsan_013565,DKSR20001715_2,17,2.66,0.1375302145647213,0.2448934837092732,0.0
train,ulsan_003094,DKSR20001146_2,21,3.26,0.09052359508453033,0.3372827198364008,0.0
train,ulsan_023445,DKSR20000955_1,23,3.19,0.11037509860160492,0.3728317659352142,0.0
train,ulsan_023143,DKSR20000956_2,43,5.77,0.13384715683664988,0.23960138648180243,0.0
train,ulsan_017057,DKSR20001240_1,24,3.79,0.15961872969114926,0.2906882145998241,0.0
train,ulsan_026052,DKSR20000975_1,31,5.24,0.11106691894007921,0.36167302798982187,0.0
train,ulsan_000717,DKSR20000954_2,52,6.11,0.16462062873066413,0.21346153846153845,0.0
train,ulsan_000262,DKSR20000953_1,38,5.26,0.15923415301284355,0.23704055766793408,0.0
train,ulsan_015201,DKSR20001159_1,36,5.41,0.18353983605671517,0.08657578558225508,0.0
train,ulsan_020824,DKSR20001532_2,25,4.96,0.17865443653195387,0.2651125672043011,0.0
train,ulsan_015169,DKSR20001159_2,8,1.92,0.1630468632284804,0.2068576388888889,0.0
train,ulsan_023409,DKSR20000955_1,4,1.15,0.17399571352782786,0.25717391304347825,0.0
train,ulsan_015208,DKSR20001159_2,23,3.31,0.13434662282205376,0.17462235649546828,0.0
train,ulsan_008766,DKSR20001476_2,22,4.59,0.1190817531713831,0.32280319535221497,0.0
train,ulsan_014734,DKSR20001033_2,20,2.23,0.1791144610554497,0.18536995515695068,0.0
train,ulsan_022764,DKSR20001571_1,18,2.8,0.13216948578347695,0.22,0.0
train,ulsan_002097,DKSR20001132_1,35,4.17,0.15063153413173455,0.19707234212629895,0.0
train,ulsan_016587,DKSR20001208_1,14,2.22,0.18595039767329244,0.25506756756756754,0.0
train,ulsan_022933,DKSR20001571_1,27,4.31,0.17036749734022807,0.18932714617169374,0.0
train,ulsan_015442,DKSR20001160_2,2,2.24,0.15469472629963496,0.6463541666666667,0.0
train,ulsan_008272,DKSR20001413_2,32,3.93,0.13759882018813968,0.24768871925360475,0.0
train,ulsan_021819,DKSR20001568_1,1,0.72,0.15505987649404568,0.34421296296296294,0.0
train,ulsan_026889,DKSR20001203_2,34,6.97,0.0635542479373926,0.3333452893352463,0.0
train,ulsan_006196,DKSR20001284_2,12,1.73,0.09473236736936609,0.29101637764932564,0.0
train,ulsan_027303,DKSR20000980_2,28,4.79,0.11927101339325585,0.30632393876130826,0.0
train,ulsan_016621,DKSR20001208_2,14,2.97,0.19784333393412887,0.3570707070707071,0.0
train,ulsan_024532,DKSR20000963_1,41,5.97,0.11595895799826375,0.38741624790619766,0.0
train,ulsan_002522,DKSR20001144_2,9,1.12,0.0968105325233162,0.4992559523809524,0.0
train,ulsan_005754,DKSR20001280_2,27,3.78,0.1623035931604937,0.21644620811287477,0.0
train,ulsan_013528,DKSR20001677_2,14,1.28,0.15108343082245426,0.19267578125,0.0
train,ulsan_010807,DKSR20001608_1,26,5.02,0.10650808857247777,0.4987217795484728,0.0
train,ulsan_019369,DKSR20001507_1,37,5.06,0.13203102247299195,0.2068758234519104,0.0
train,ulsan_023136,DKSR20000956_2,13,2.8,0.17702283346257788,0.31346726190476193,0.0
train,ulsan_021105,DKSR20001533_1,40,5.84,0.19736195794238856,0.2752425799086758,0.0
train,ulsan_008423,DKSR20001475_2,38,5.400083333333333,0.14555219753431559,0.25570593046403606,0.0
train,ulsan_014759,DKSR20001033_2,19,3.12,0.1745108127151261,0.21611912393162394,0.0
train,ulsan_025359,DKSR20001156_2,19,2.98,0.12004250204498215,0.4155201342281879,0.0
train,ulsan_004763,DKSR20001168_2,9,2.51,0.12719669943544928,0.5131474103585657,0.0
train,ulsan_015783,DKSR20001202_1,21,3.86,0.22645766606870682,0.1780440414507772,0.0
train,ulsan_019864,DKSR20001509_2,44,6.54,0.18669080006818267,0.08107798165137614,0.0
train,ulsan_000634,DKSR20000954_1,4,1.17,0.11240968576713113,0.5515669515669516,0.0
train,ulsan_008437,DKSR20001475_1,19,3.03,0.16048197986598695,0.2863998899889989,0.0
train,ulsan_024869,DKSR20000973_1,32,4.53,0.12826301355185535,0.33700331125827815,0.0
train,ulsan_008504,DKSR20001475_2,56,5.45,0.16019384711434753,0.12879969418960244,0.0
train,ulsan_018047,DKSR20001336_2,14,1.62,0.13933551846962772,0.32463991769547323,0.0
train,ulsan_008470,DKSR20001475_2,41,4.6,0.08130533030229967,0.24215579710144927,0.0
train,ulsan_024967,DKSR20000973_2,13,2.23,0.08973194501807212,0.4155269058295964,0.0
train,ulsan_005224,DKSR20001169_1,15,1.88,0.11495961782960328,0.2896054964539007,0.0
train,ulsan_015912,DKSR20001202_2,94,8.31,0.08556668150226725,0.2664761331728841,0.0
train,ulsan_014054,DKSR20001031_2,28,2.28,0.18748113936810054,0.22377558479532164,0.0
train,ulsan_019127,DKSR20001507_2,12,3.42,0.11444756062390041,0.23556286549707603,0.0
train,ulsan_024718,DKSR20000962_2,13,3.01,0.16024378133206488,0.21814784053156147,0.0
train,ulsan_016003,DKSR20001206_1,17,2.34,0.24092019646345894,0.14889601139601139,0.0
train,ulsan_003136,DKSR20001146_2,12,2.39,0.12231326802400237,0.5995292887029289,0.0
train,ulsan_023177,DKSR20000956_1,36,6.24,0.16010208072851126,0.20158253205128204,0.0
train,ulsan_008900,DKSR20001476_1,18,1.78,0.1802899203450717,0.30330056179775283,0.0
train,ulsan_016269,DKSR20001207_2,24,3.42,0.151330046680064,0.2850268031189084,0.0
train,ulsan_022980,DKSR20001571_1,17,2.4,0.12307475226750167,0.27661458333333333,0.0
train,ulsan_020189,DKSR20001510_2,30,4.88,0.14912960575620857,0.27705771857923495,0.0
train,ulsan_007503,DKSR20001348_2,26,4.37,0.15085645677835946,0.3402173913043478,0.0
train,ulsan_020418,DKSR20001511_2,29,4.99,0.17858182250802834,0.23557114228456913,0.0
train,ulsan_027418,DKSR20001204_2,33,5.26,0.15656713857409352,0.28627217997465143,0.0
train,ulsan_025994,DKSR20001157_1,18,2.75,0.08172875810561638,0.3587727272727273,0.0
train,ulsan_018720,DKSR20001387_2,30,5.96,0.17535779474684032,0.3171630313199105,0.0
train,ulsan_011665,DKSR20001611_1,41,5.93,0.09071936300298229,0.2815345699831366,0.0
train,ulsan_014122,DKSR20001031_2,19,2.32,0.14350037577550498,0.27692169540229883,0.0
train,ulsan_016794,DKSR20001240_1,17,3.23,0.2084394515316568,0.13470072239422085,0.0
train,ulsan_008072,DKSR20001353_2,49,5.76,0.13123674898169407,0.24055266203703704,0.0
train,ulsan_027661,DKSR20001204_2,27,2.94,0.1631896652355403,0.21326530612244898,0.0
train,ulsan_017021,DKSR20001240_2,45,5.42,0.17188210363178782,0.22101014760147603,0.0
train,ulsan_021798,DKSR20001568_2,10,1.52,0.14506162506466913,0.11219846491228071,0.0
train,ulsan_022032,DKSR20001568_1,39,5.36,0.1549681066771969,0.17692008706467663,0.0
train,ulsan_002929,DKSR20001146_2,2,1.11,0.1260349841532318,0.6367492492492492,0.0
train,ulsan_014936,DKSR20001033_1,27,3.66,0.166081449482263,0.17980418943533696,0.0
train,ulsan_027114,DKSR20001203_2,22,3.18,0.09341489283376281,0.2957023060796646,0.0
train,ulsan_025412,DKSR20001156_1,29,4.02,0.12686451880362554,0.3109556384742952,0.0
train,ulsan_009707,DKSR20001536_1,36,4.38,0.16141549754327816,0.1974410197869102,0.0
train,ulsan_017191,DKSR20001241_2,20,3.49,0.1839000385796987,0.2249641833810888,0.0
train,ulsan_015578,DKSR20001160_2,30,5.12,0.12860185305421798,0.22679850260416667,0.0
train,ulsan_007947,DKSR20001352_2,61,8.51,0.13063684595495512,0.22792303172737954,0.0
train,ulsan_009143,DKSR20001487_1,40,4.95,0.11938370317256218,0.2665909090909091,0.0
train,ulsan_007928,DKSR20001352_1,41,4.74,0.15361267724482497,0.14414556962025316,0.0
train,ulsan_002625,DKSR20001145_1,16,2.61,0.1553484517791624,0.3030491698595147,0.0
train,ulsan_011913,DKSR20001617_2,32,4.48,0.18794279251196008,0.184375,0.0
train,ulsan_004867,DKSR20001168_2,17,2.37,0.14504952243755717,0.25868495077355835,0.0
train,ulsan_022985,DKSR20001571_1,39,4.64,0.12446541318314494,0.2101293103448276,0.0
train,ulsan_024696,DKSR20000962_2,33,5.11,0.11778167119752937,0.27018917155903455,0.0
train,ulsan_006487,DKSR20001285_2,22,3.42,0.13869695461626555,0.32781432748538014,0.0
train,ulsan_008129,DKSR20001353_1,58,8.0,0.1423724799841415,0.20900520833333333,0.0
train,ulsan_018376,DKSR20001380_2,41,4.18,0.14152579836389406,0.11728468899521531,0.0
train,ulsan_021561,DKSR20001537_1,14,2.58,0.17221315049252714,0.3016795865633075,0.0
train,ulsan_009104,DKSR20001487_2,45,5.09,0.18813343608865604,0.20031106745252128,0.0
train,ulsan_019745,DKSR20001509_2,23,3.29,0.12492707531980751,0.24480749746707192,0.0
train,ulsan_017726,DKSR20001288_1,24,3.65,0.08803895629850997,0.4080593607305936,0.0
train,ulsan_000044,DKSR20000953_1,23,3.15,0.17865427095763065,0.15128306878306877,0.0
train,ulsan_003335,DKSR20001147_2,14,5.48,0.11569359993146015,0.46166362530413624,0.0
train,ulsan_023483,DKSR20000955_2,10,2.44,0.1490876905971118,0.33316256830601093,0.0
train,ulsan_024226,DKSR20000961_2,21,4.33,0.09755939932012965,0.3171381832178599,0.0
train,ulsan_002542,DKSR20001145_1,19,3.12,0.15451076243472564,0.38697916666666665,0.0
train,ulsan_018949,DKSR20001491_1,39,4.99,0.18891362245047152,0.1949565798263193,0.0
train,ulsan_021234,DKSR20001534_1,18,2.54,0.20917451999017306,0.10564304461942257,0.0
train,ulsan_004021,DKSR20001165_1,28,4.22,0.15480278659289012,0.28713467614533966,0.0
train,ulsan_004174,DKSR20001166_1,4,1.5,0.13215720541242693,0.5414722222222222,0.0
train,ulsan_025983,DKSR20001157_1,17,3.65,0.1823486254149416,0.4020662100456621,0.0
train,ulsan_027470,DKSR20001204_2,13,2.21,0.15408526511253712,0.3713612368024133,0.0
train,ulsan_007650,DKSR20001351_1,40,5.13,0.17180651067310987,0.1852014294996751,0.0
train,ulsan_005995,DKSR20001284_2,23,4.14,0.05923073015400224,0.44334742351046696,0.0
train,ulsan_018123,DKSR20001336_1,13,2.33,0.16162558442895214,0.3299713876967096,0.0
train,ulsan_024222,DKSR20000961_2,50,6.24,0.17308810497119964,0.10554220085470085,0.0
train,ulsan_009766,DKSR20001536_1,37,4.69,0.12260093428765452,0.22017590618336888,0.0
train,ulsan_010995,DKSR20001608_2,25,3.86,0.0989050118574236,0.3981649395509499,0.0
train,ulsan_004762,DKSR20001168_2,44,5.73,0.11697592076618184,0.32824316463059916,0.0
train,ulsan_000415,DKSR20000954_1,8,1.74,0.24009260072722458,0.10969827586206897,0.0
train,ulsan_004616,DKSR20001167_1,33,4.73,0.160959269326121,0.31964411557434813,0.0
train,ulsan_021666,DKSR20001537_1,17,4.56,0.12911449387903634,0.40460526315789475,0.0
train,ulsan_020913,DKSR20001532_2,34,6.28,0.17593964918781277,0.24058519108280255,0.0
train,ulsan_004041,DKSR20001165_1,22,4.47,0.11372420243554625,0.45171513795674867,0.0
train,ulsan_010754,DKSR20001608_1,10,3.36,0.16169378140901794,0.3810515873015873,0.0
train,ulsan_006451,DKSR20001285_1,21,2.3,0.16490456451945,0.24248188405797103,0.0
train,ulsan_016297,DKSR20001207_1,33,4.88,0.13420486021450012,0.25786372950819675,0.0
train,ulsan_022832,DKSR20001571_2,32,4.24,0.09258585807082301,0.3325569968553459,0.0
train,ulsan_002024,DKSR20001132_1,26,2.71,0.13300059464983188,0.24277367773677735,0.0
train,ulsan_004278,DKSR20001166_2,23,4.52,0.12708633533411087,0.34157448377581123,0.0
train,ulsan_020314,DKSR20001511_1,45,5.58,0.17608911551771086,0.174634109916368,0.0
train,ulsan_012062,DKSR20001617_2,44,5.11,0.1501681958123719,0.19174820613176777,0.0
train,ulsan_022692,DKSR20001570_2,24,3.390083333333333,0.11996507402442949,0.21399424792900862,0.0
train,ulsan_007207,DKSR20001301_1,49,6.08,0.11671268083811864,0.28990542763157895,0.0
train,ulsan_013875,DKSR20001031_1,33,5.07,0.16647536228152765,0.18016929651545036,0.0
train,ulsan_014168,DKSR20001031_2,13,1.65,0.08476370957423443,0.30808080808080807,0.0
train,ulsan_025577,DKSR20000974_2,14,3.21,0.14665503215932715,0.4053738317757009,0.0
